"","Date","Respondent","Code","Type","Timezone","Value","Units"
"4683",2022-02-19,"New York Independent System Operator","NYIS","Demand","Eastern","427191","megawatthours"
"4684",2022-02-19,"PJM Interconnection, LLC","PJM","Demand","Eastern","2356174","megawatthours"
"4685",2022-02-19,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","672426","megawatthours"
"4686",2022-02-19,"Tennessee Valley Authority","TVA","Demand","Eastern","492950","megawatthours"
"4687",2022-02-20,"Duke Energy Progress East","CPLE","Demand","Eastern","172590","megawatthours"
"4688",2022-02-20,"Duke Energy Carolinas","DUK","Demand","Eastern","291282","megawatthours"
"4689",2022-02-20,"New York Independent System Operator","NYIS","Demand","Eastern","415199","megawatthours"
"4690",2022-02-20,"PJM Interconnection, LLC","PJM","Demand","Eastern","2280419","megawatthours"
"4691",2022-02-20,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","636418","megawatthours"
"4692",2022-02-20,"Tennessee Valley Authority","TVA","Demand","Eastern","450819","megawatthours"
"4693",2022-02-21,"Duke Energy Progress East","CPLE","Demand","Eastern","164135","megawatthours"
"4694",2022-02-21,"Duke Energy Carolinas","DUK","Demand","Eastern","292727","megawatthours"
"4695",2022-02-21,"New York Independent System Operator","NYIS","Demand","Eastern","394780","megawatthours"
"4696",2022-02-21,"PJM Interconnection, LLC","PJM","Demand","Eastern","2164355","megawatthours"
"4697",2022-02-21,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","616539","megawatthours"
"4698",2022-02-21,"Tennessee Valley Authority","TVA","Demand","Eastern","426488","megawatthours"
"4699",2022-02-22,"Duke Energy Progress East","CPLE","Demand","Eastern","139477","megawatthours"
"4700",2022-02-22,"Duke Energy Carolinas","DUK","Demand","Eastern","258755","megawatthours"
"4701",2022-02-22,"New York Independent System Operator","NYIS","Demand","Eastern","408506","megawatthours"
"4702",2022-02-22,"PJM Interconnection, LLC","PJM","Demand","Eastern","2099420","megawatthours"
"4703",2022-02-22,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","585411","megawatthours"
"4704",2022-02-22,"Tennessee Valley Authority","TVA","Demand","Eastern","398630","megawatthours"
"4705",2022-02-23,"Duke Energy Progress East","CPLE","Demand","Eastern","137071","megawatthours"
"4706",2022-02-23,"Duke Energy Carolinas","DUK","Demand","Eastern","251816","megawatthours"
"4707",2022-02-23,"New York Independent System Operator","NYIS","Demand","Eastern","398469","megawatthours"
"4708",2022-02-23,"PJM Interconnection, LLC","PJM","Demand","Eastern","2120599","megawatthours"
"4709",2022-02-23,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","577339","megawatthours"
"4710",2022-02-23,"Tennessee Valley Authority","TVA","Demand","Eastern","436594","megawatthours"
"4711",2022-02-24,"Duke Energy Progress East","CPLE","Demand","Eastern","142830","megawatthours"
"4712",2022-02-24,"Duke Energy Carolinas","DUK","Demand","Eastern","263881","megawatthours"
"4713",2022-02-24,"New York Independent System Operator","NYIS","Demand","Eastern","434053","megawatthours"
"4714",2022-02-24,"PJM Interconnection, LLC","PJM","Demand","Eastern","2369871","megawatthours"
"4715",2022-02-24,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","579906","megawatthours"
"4716",2022-02-24,"Tennessee Valley Authority","TVA","Demand","Eastern","461011","megawatthours"
"4717",2022-02-25,"Duke Energy Progress East","CPLE","Demand","Eastern","145071","megawatthours"
"4718",2022-02-25,"Duke Energy Carolinas","DUK","Demand","Eastern","263592","megawatthours"
"4719",2022-02-25,"New York Independent System Operator","NYIS","Demand","Eastern","446363","megawatthours"
"4720",2022-02-25,"PJM Interconnection, LLC","PJM","Demand","Eastern","2344495","megawatthours"
"4721",2022-02-25,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","566872","megawatthours"
"4722",2022-02-25,"Tennessee Valley Authority","TVA","Demand","Eastern","480833","megawatthours"
"4723",2022-02-26,"Duke Energy Progress East","CPLE","Demand","Eastern","148441","megawatthours"
"4724",2022-02-26,"Duke Energy Carolinas","DUK","Demand","Eastern","262296","megawatthours"
"4725",2022-02-26,"New York Independent System Operator","NYIS","Demand","Eastern","418335","megawatthours"
"4726",2022-02-26,"PJM Interconnection, LLC","PJM","Demand","Eastern","2255779","megawatthours"
"4727",2022-02-26,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","575232","megawatthours"
"4728",2022-02-26,"Tennessee Valley Authority","TVA","Demand","Eastern","501296","megawatthours"
"4729",2022-02-27,"Duke Energy Progress East","CPLE","Demand","Eastern","166108","megawatthours"
"4730",2022-02-27,"Duke Energy Carolinas","DUK","Demand","Eastern","273864","megawatthours"
"4731",2022-02-27,"New York Independent System Operator","NYIS","Demand","Eastern","401051","megawatthours"
"4732",2022-02-27,"PJM Interconnection, LLC","PJM","Demand","Eastern","2134625","megawatthours"
"4733",2022-02-27,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","565844","megawatthours"
"4734",2022-02-27,"Tennessee Valley Authority","TVA","Demand","Eastern","453551","megawatthours"
"4735",2022-02-28,"Duke Energy Progress East","CPLE","Demand","Eastern","170022","megawatthours"
"4736",2022-02-28,"Duke Energy Carolinas","DUK","Demand","Eastern","294424","megawatthours"
"4737",2022-02-28,"New York Independent System Operator","NYIS","Demand","Eastern","434624","megawatthours"
"4738",2022-02-28,"PJM Interconnection, LLC","PJM","Demand","Eastern","2231812","megawatthours"
"4739",2022-02-28,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","607896","megawatthours"
"4740",2022-02-28,"Tennessee Valley Authority","TVA","Demand","Eastern","470869","megawatthours"
"4741",2022-03-01,"Duke Energy Progress East","CPLE","Demand","Eastern","163063","megawatthours"
"4742",2022-03-01,"Duke Energy Carolinas","DUK","Demand","Eastern","282106","megawatthours"
"4743",2022-03-01,"New York Independent System Operator","NYIS","Demand","Eastern","432395","megawatthours"
"4744",2022-03-01,"PJM Interconnection, LLC","PJM","Demand","Eastern","2199823","megawatthours"
"4745",2022-03-01,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","623010","megawatthours"
"4746",2022-03-01,"Tennessee Valley Authority","TVA","Demand","Eastern","443696","megawatthours"
"4747",2022-03-02,"Duke Energy Progress East","CPLE","Demand","Eastern","148837","megawatthours"
"4748",2022-03-02,"Duke Energy Carolinas","DUK","Demand","Eastern","268123","megawatthours"
"4749",2022-03-02,"New York Independent System Operator","NYIS","Demand","Eastern","406531","megawatthours"
"4750",2022-03-02,"PJM Interconnection, LLC","PJM","Demand","Eastern","2069835","megawatthours"
"4751",2022-03-02,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","605590","megawatthours"
"4752",2022-03-02,"Tennessee Valley Authority","TVA","Demand","Eastern","408395","megawatthours"
"4753",2022-03-03,"Duke Energy Progress East","CPLE","Demand","Eastern","141221","megawatthours"
"4754",2022-03-03,"Duke Energy Carolinas","DUK","Demand","Eastern","256468","megawatthours"
"4755",2022-03-03,"New York Independent System Operator","NYIS","Demand","Eastern","416973","megawatthours"
"4756",2022-03-03,"PJM Interconnection, LLC","PJM","Demand","Eastern","2124502","megawatthours"
"4757",2022-03-03,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","581445","megawatthours"
"4758",2022-03-03,"Tennessee Valley Authority","TVA","Demand","Eastern","389446","megawatthours"
"4759",2022-03-04,"Duke Energy Progress East","CPLE","Demand","Eastern","141621","megawatthours"
"4760",2022-03-04,"Duke Energy Carolinas","DUK","Demand","Eastern","246776","megawatthours"
"4761",2022-03-04,"New York Independent System Operator","NYIS","Demand","Eastern","430519","megawatthours"
"4762",2022-03-04,"PJM Interconnection, LLC","PJM","Demand","Eastern","2236173","megawatthours"
"4763",2022-03-04,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","563973","megawatthours"
"4764",2022-03-04,"Tennessee Valley Authority","TVA","Demand","Eastern","384648","megawatthours"
"4765",2022-03-05,"Duke Energy Progress East","CPLE","Demand","Eastern","134823","megawatthours"
"4766",2022-03-05,"Duke Energy Carolinas","DUK","Demand","Eastern","236825","megawatthours"
"4767",2022-03-05,"New York Independent System Operator","NYIS","Demand","Eastern","396104","megawatthours"
"4768",2022-03-05,"PJM Interconnection, LLC","PJM","Demand","Eastern","1984482","megawatthours"
"4769",2022-03-05,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","525677","megawatthours"
"4770",2022-03-05,"Tennessee Valley Authority","TVA","Demand","Eastern","351511","megawatthours"
"4771",2022-03-06,"Duke Energy Progress East","CPLE","Demand","Eastern","128793","megawatthours"
"4772",2022-03-06,"Duke Energy Carolinas","DUK","Demand","Eastern","225309","megawatthours"
"4773",2022-03-06,"New York Independent System Operator","NYIS","Demand","Eastern","360191","megawatthours"
"4774",2022-03-06,"PJM Interconnection, LLC","PJM","Demand","Eastern","1827502","megawatthours"
"4775",2022-03-06,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","531104","megawatthours"
"4776",2022-03-06,"Tennessee Valley Authority","TVA","Demand","Eastern","353118","megawatthours"
"4777",2022-03-07,"Duke Energy Progress East","CPLE","Demand","Eastern","142321","megawatthours"
"4778",2022-03-07,"Duke Energy Carolinas","DUK","Demand","Eastern","251771","megawatthours"
"4779",2022-03-07,"New York Independent System Operator","NYIS","Demand","Eastern","390578","megawatthours"
"4780",2022-03-07,"PJM Interconnection, LLC","PJM","Demand","Eastern","1995062","megawatthours"
"4781",2022-03-07,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","570113","megawatthours"
"4782",2022-03-07,"Tennessee Valley Authority","TVA","Demand","Eastern","379202","megawatthours"
"4783",2022-03-08,"Duke Energy Progress East","CPLE","Demand","Eastern","132826","megawatthours"
"4784",2022-03-08,"Duke Energy Carolinas","DUK","Demand","Eastern","247163","megawatthours"
"4785",2022-03-08,"New York Independent System Operator","NYIS","Demand","Eastern","392419","megawatthours"
"4786",2022-03-08,"PJM Interconnection, LLC","PJM","Demand","Eastern","2096440","megawatthours"
"4787",2022-03-08,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","588621","megawatthours"
"4788",2022-03-08,"Tennessee Valley Authority","TVA","Demand","Eastern","426640","megawatthours"
"4789",2022-03-09,"Duke Energy Progress East","CPLE","Demand","Eastern","143591","megawatthours"
"4790",2022-03-09,"Duke Energy Carolinas","DUK","Demand","Eastern","261746","megawatthours"
"4791",2022-03-09,"New York Independent System Operator","NYIS","Demand","Eastern","423633","megawatthours"
"4792",2022-03-09,"PJM Interconnection, LLC","PJM","Demand","Eastern","2235355","megawatthours"
"4793",2022-03-09,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","594039","megawatthours"
"4794",2022-03-09,"Tennessee Valley Authority","TVA","Demand","Eastern","421373","megawatthours"
"4795",2022-03-10,"Duke Energy Progress East","CPLE","Demand","Eastern","160271","megawatthours"
"4796",2022-03-10,"Duke Energy Carolinas","DUK","Demand","Eastern","280504","megawatthours"
"4797",2022-03-10,"New York Independent System Operator","NYIS","Demand","Eastern","403381","megawatthours"
"4798",2022-03-10,"PJM Interconnection, LLC","PJM","Demand","Eastern","2212606","megawatthours"
"4799",2022-03-10,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","589370","megawatthours"
"4800",2022-03-10,"Tennessee Valley Authority","TVA","Demand","Eastern","413609","megawatthours"
"4801",2022-03-11,"Duke Energy Progress East","CPLE","Demand","Eastern","152685","megawatthours"
"4802",2022-03-11,"Duke Energy Carolinas","DUK","Demand","Eastern","271028","megawatthours"
"4803",2022-03-11,"New York Independent System Operator","NYIS","Demand","Eastern","391633","megawatthours"
"4804",2022-03-11,"PJM Interconnection, LLC","PJM","Demand","Eastern","2159320","megawatthours"
"4805",2022-03-11,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","575784","megawatthours"
"4806",2022-03-11,"Tennessee Valley Authority","TVA","Demand","Eastern","418225","megawatthours"
"4807",2022-03-12,"Duke Energy Progress East","CPLE","Demand","Eastern","160524","megawatthours"
"4808",2022-03-12,"Duke Energy Carolinas","DUK","Demand","Eastern","290635","megawatthours"
"4809",2022-03-12,"New York Independent System Operator","NYIS","Demand","Eastern","407073","megawatthours"
"4810",2022-03-12,"PJM Interconnection, LLC","PJM","Demand","Eastern","2323382","megawatthours"
"4811",2022-03-12,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","671800","megawatthours"
"4812",2022-03-12,"Tennessee Valley Authority","TVA","Demand","Eastern","526338","megawatthours"
"4813",2022-03-13,"Duke Energy Progress East","CPLE","Demand","Eastern","155273","megawatthours"
"4814",2022-03-13,"Duke Energy Carolinas","DUK","Demand","Eastern","307066","megawatthours"
"4815",2022-03-13,"New York Independent System Operator","NYIS","Demand","Eastern","391820","megawatthours"
"4816",2022-03-13,"PJM Interconnection, LLC","PJM","Demand","Eastern","2255237","megawatthours"
"4817",2022-03-13,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","689785","megawatthours"
"4818",2022-03-13,"Tennessee Valley Authority","TVA","Demand","Eastern","477174","megawatthours"
"4819",2022-03-14,"Duke Energy Progress East","CPLE","Demand","Eastern","169880","megawatthours"
"4820",2022-03-14,"Duke Energy Carolinas","DUK","Demand","Eastern","291370","megawatthours"
"4821",2022-03-14,"New York Independent System Operator","NYIS","Demand","Eastern","399280","megawatthours"
"4822",2022-03-14,"PJM Interconnection, LLC","PJM","Demand","Eastern","2166433","megawatthours"
"4823",2022-03-14,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","666200","megawatthours"
"4824",2022-03-14,"Tennessee Valley Authority","TVA","Demand","Eastern","433841","megawatthours"
"4825",2022-03-15,"Duke Energy Progress East","CPLE","Demand","Eastern","152107","megawatthours"
"4826",2022-03-15,"Duke Energy Carolinas","DUK","Demand","Eastern","272139","megawatthours"
"4827",2022-03-15,"New York Independent System Operator","NYIS","Demand","Eastern","383112","megawatthours"
"4828",2022-03-15,"PJM Interconnection, LLC","PJM","Demand","Eastern","2027777","megawatthours"
"4829",2022-03-15,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","589427","megawatthours"
"4830",2022-03-15,"Tennessee Valley Authority","TVA","Demand","Eastern","396247","megawatthours"
"4831",2022-03-16,"Duke Energy Progress East","CPLE","Demand","Eastern","140116","megawatthours"
"4832",2022-03-16,"Duke Energy Carolinas","DUK","Demand","Eastern","264207","megawatthours"
"4833",2022-03-16,"New York Independent System Operator","NYIS","Demand","Eastern","368983","megawatthours"
"4834",2022-03-16,"PJM Interconnection, LLC","PJM","Demand","Eastern","1960521","megawatthours"
"4835",2022-03-16,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","570875","megawatthours"
"4836",2022-03-16,"Tennessee Valley Authority","TVA","Demand","Eastern","380749","megawatthours"
"4837",2022-03-17,"Duke Energy Progress East","CPLE","Demand","Eastern","136422","megawatthours"
"4838",2022-03-17,"Duke Energy Carolinas","DUK","Demand","Eastern","253107","megawatthours"
"4839",2022-03-17,"New York Independent System Operator","NYIS","Demand","Eastern","376855","megawatthours"
"4840",2022-03-17,"PJM Interconnection, LLC","PJM","Demand","Eastern","1949345","megawatthours"
"4841",2022-03-17,"Southern Company Services, Inc. - Trans","SOCO","Demand","Eastern","573750","megawatthours"
"4842",2022-03-17,"Tennessee Valley Authority","TVA","Demand","Eastern","379947","megawatthours"
